*Soil Inorganic Nitrogen daily output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
!                                                                                                                                      NO3 (ppm) at soil dep. (cm):                                            NH4 (ppm) at soil dep. (cm):                                            Total Inorganic N @dep(ppm):
!                                                                                                                                       0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS  NAPC  NI#M    NIAD    NITD    NHTD   NURTD    NMNC    NITC    NDNC    NIMC    AMLC   NNMNC    NUCM    NLCC    TDNC    NI1D    NI2D    NI3D    NI4D    NI5D    NI6D    NI7D    NI8D    NI9D    NH1D    NH2D    NH3D    NH4D    NH5D    NH6D    NH7D    NH8D    NH9D    NT1D    NT2D    NT3D    NT4D    NT5D    NT6D    NT7D    NT8D    NT9D    
   15 085     9     0     0    31.4    27.8     3.6     0.0    0.25    5.79    0.00    0.21    0.00    0.05    0.01    0.00    0.00    2.63     1.9     1.5    1.24    1.24    0.99    0.99    0.64    0.64    0.39    0.29    0.24    0.15    0.16    0.11    0.12    0.08    0.08    3.02    2.18    1.77    1.39    1.40    1.10    1.11    0.71    0.72
   15 086    10     0     0    31.4    28.1     3.3     0.0    0.27    6.11    0.00    0.21    0.00    0.06    0.01    0.00    0.00    2.69     1.9     1.6    1.25    1.25    1.00    1.00    0.64    0.65    0.36    0.26    0.22    0.14    0.14    0.10    0.11    0.07    0.07    3.05    2.17    1.77    1.39    1.40    1.10    1.11    0.71    0.72
   15 087    11     0     0    31.4    28.4     3.0     0.0    0.29    6.42    0.00    0.22    0.00    0.07    0.02    0.00    0.00    2.74     1.9     1.6    1.26    1.27    1.01    1.01    0.65    0.65    0.33    0.24    0.20    0.13    0.13    0.09    0.10    0.06    0.07    3.07    2.15    1.77    1.39    1.40    1.10    1.11    0.71    0.72
   15 088    12     0     0    31.4    28.7     2.7     0.0    0.31    6.71    0.00    0.23    0.00    0.09    0.03    0.00    0.00    2.79     1.9     1.6    1.27    1.28    1.02    1.02    0.66    0.66    0.30    0.21    0.18    0.12    0.12    0.08    0.09    0.06    0.06    3.08    2.13    1.77    1.39    1.40    1.10    1.11    0.71    0.72
   15 089    13     0     0    31.4    28.9     2.4     0.0    0.35    6.99    0.00    0.24    0.00    0.10    0.04    0.00    0.00    2.26     2.2     1.6    1.28    1.29    1.03    1.03    0.66    0.67    0.27    0.18    0.16    0.10    0.11    0.08    0.08    0.05    0.06    2.52    2.34    1.80    1.39    1.40    1.10    1.11    0.71    0.72
   15 090    14     0     0    31.4    29.2     2.2     0.0    0.38    7.22    0.00    0.26    0.00    0.12    0.06    0.00    0.00    1.95     2.2     1.7    1.31    1.31    1.03    1.04    0.67    0.67    0.24    0.16    0.15    0.09    0.10    0.07    0.07    0.05    0.05    2.19    2.37    1.85    1.41    1.41    1.10    1.11    0.72    0.73
   15 091    15     0     0    31.4    29.3     2.0     0.0    0.41    7.44    0.00    0.27    0.00    0.14    0.10    0.00    0.00    1.97     2.1     1.7    1.34    1.32    1.04    1.04    0.67    0.68    0.22    0.14    0.14    0.09    0.09    0.06    0.07    0.04    0.05    2.19    2.29    1.87    1.43    1.41    1.11    1.10    0.72    0.73
   15 092    16     0     0    31.3    29.5     1.9     0.0    0.43    7.62    0.00    0.28    0.00    0.15    0.16    0.00    0.00    1.78     2.1     1.8    1.38    1.33    1.06    1.04    0.68    0.68    0.20    0.12    0.13    0.08    0.08    0.06    0.06    0.04    0.04    1.98    2.21    1.91    1.46    1.41    1.12    1.10    0.72    0.73
   15 093    17     0     0    31.2    29.5     1.7     0.0    0.45    7.78    0.00    0.29    0.00    0.17    0.22    0.09    0.00    1.75     1.9     1.8    1.40    1.33    1.08    1.05    0.69    0.69    0.19    0.11    0.12    0.07    0.08    0.05    0.06    0.04    0.04    1.94    2.05    1.87    1.47    1.41    1.13    1.11    0.73    0.73
   15 094    18     0     0    31.1    29.5     1.6     0.0    0.46    7.91    0.00    0.29    0.00    0.17    0.28    0.09    0.00    1.70     1.9     1.8    1.42    1.33    1.08    1.05    0.69    0.69    0.18    0.10    0.11    0.07    0.07    0.05    0.05    0.03    0.04    1.88    2.01    1.88    1.49    1.41    1.13    1.10    0.73    0.73
   15 095    19     0     0    31.0    29.5     1.5     0.0    0.46    8.03    0.00    0.29    0.00    0.17    0.35    0.16    0.00    1.65     1.8     1.7    1.43    1.34    1.09    1.06    0.70    0.70    0.17    0.10    0.10    0.06    0.07    0.05    0.05    0.03    0.03    1.82    1.89    1.85    1.49    1.41    1.14    1.10    0.73    0.73
   15 096    20     0     0    30.9    29.6     1.4     0.0    0.46    8.14    0.00    0.29    0.00    0.17    0.43    0.16    0.00    1.77     1.8     1.7    1.44    1.33    1.09    1.06    0.70    0.70    0.16    0.09    0.10    0.06    0.06    0.04    0.04    0.03    0.03    1.93    1.85    1.84    1.50    1.40    1.14    1.10    0.73    0.73
   15 097    21     0     0    30.9    29.6     1.3     0.0    0.46    8.24    0.00    0.29    0.00    0.17    0.48    0.16    0.00    1.96     1.7     1.7    1.43    1.33    1.09    1.05    0.71    0.70    0.15    0.08    0.09    0.06    0.06    0.04    0.04    0.03    0.03    2.11    1.81    1.82    1.49    1.39    1.13    1.09    0.73    0.73
   15 098    22    40     1    70.7    49.6    21.1     0.0    0.46    8.34    0.00    0.29    0.09    0.17    0.58    0.16    0.00   33.17     1.7     1.7    1.42    1.33    1.09    1.05    0.71    0.70   31.00    0.08    0.08    0.05    0.05    0.04    0.04    0.02    0.03   64.17    1.75    1.79    1.48    1.38    1.13    1.09    0.73    0.73
   15 099    23    40     1    70.2    50.7    19.5     0.0    0.46    9.68    0.00    0.29    0.14    0.17    0.96    0.16    0.00   34.89     1.7     1.7    1.43    1.33    1.09    1.05    0.71    0.70   28.68    0.07    0.08    0.05    0.05    0.03    0.03    0.02    0.02   63.57    1.73    1.79    1.48    1.38    1.13    1.09    0.73    0.73
   15 100    24    40     1    69.6    51.8    17.8     0.0    0.46   11.07    0.00    0.29    0.18    0.18    1.56    0.16    0.00   36.49     1.6     1.7    1.43    1.33    1.10    1.06    0.71    0.71   26.16    0.07    0.07    0.05    0.05    0.03    0.03    0.02    0.02   62.66    1.69    1.79    1.48    1.38    1.13    1.09    0.73    0.73
   15 101    25    40     1    69.1    53.0    16.1     0.0    0.49   12.54    0.00    0.29    0.22    0.19    2.04    0.16    0.00   38.30     1.6     1.7    1.43    1.34    1.10    1.06    0.71    0.71   23.62    0.06    0.07    0.04    0.04    0.03    0.03    0.02    0.02   61.92    1.64    1.79    1.48    1.38    1.13    1.09    0.73    0.73
   15 102    26    40     1    68.7    54.4    14.4     0.0    0.53   14.10    0.00    0.31    0.26    0.23    2.40    0.16    0.00   40.36     1.5     1.7    1.44    1.34    1.10    1.06    0.71    0.71   21.04    0.04    0.06    0.04    0.04    0.03    0.03    0.02    0.02   61.40    1.59    1.78    1.48    1.38    1.13    1.09    0.73    0.73
   15 103    27    40     1    68.5    55.8    12.7     0.0    0.61   15.70    0.00    0.32    0.29    0.28    2.61    0.16    0.00   42.57     1.5     1.7    1.44    1.35    1.11    1.07    0.72    0.71   18.53    0.03    0.05    0.03    0.04    0.02    0.03    0.02    0.02   61.09    1.54    1.78    1.48    1.38    1.13    1.09    0.73    0.74
   15 104    28    40     1    68.4    57.1    11.3     0.0    0.70   17.12    0.00    0.34    0.33    0.35    2.74    0.16    0.00   44.57     1.5     1.7    1.45    1.35    1.11    1.07    0.72    0.72   16.36    0.01    0.05    0.03    0.03    0.02    0.03    0.02    0.02   60.93    1.49    1.78    1.48    1.39    1.13    1.10    0.74    0.74
   15 105    29    40     1    68.4    58.3    10.1     0.0    0.80   18.33    0.00    0.35    0.36    0.44    2.82    0.16    0.00   46.28     1.4     1.7    1.45    1.35    1.11    1.07    0.72    0.72   14.56    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.02   60.84    1.44    1.77    1.48    1.39    1.14    1.10    0.74    0.74
   15 106    30    40     1    68.4    59.3     9.1     0.0    0.91   19.39    0.00    0.36    0.38    0.55    2.87    0.16    0.00   47.79     1.4     1.7    1.45    1.36    1.12    1.08    0.72    0.72   13.01    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.03   60.80    1.40    1.77    1.48    1.39    1.14    1.10    0.75    0.75
   15 107    31    40     1    68.4    60.2     8.2     0.0    1.04   20.36    0.00    0.37    0.41    0.67    2.92    0.16    0.00   14.20    17.2     2.4    1.62    1.39    1.13    1.08    0.73    0.73   11.62    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.03   25.82   17.21    2.44    1.65    1.42    1.15    1.11    0.75    0.75
   15 108    32    40     1    68.2    60.6     7.6     0.0    1.18   21.07    0.00    0.41    0.42    0.77    3.17    0.25    0.00   16.29    14.5     3.3    1.77    1.42    1.15    1.09    0.75    0.74   10.64    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   26.94   14.49    3.38    1.80    1.46    1.17    1.12    0.77    0.76
   15 109    33    40     1    68.0    61.3     6.8     0.0    1.30   21.96    0.00    0.44    0.43    0.86    3.37    0.27    0.00   18.72    13.3     3.6    1.83    1.44    1.16    1.10    0.75    0.74    9.28    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   28.00   13.26    3.63    1.86    1.47    1.18    1.13    0.78    0.77
   15 110    34    40     1    67.8    61.8     6.0     0.0    1.40   22.75    0.00    0.46    0.45    0.94    3.68    0.27    0.00   21.84    12.3     3.5    1.81    1.43    1.15    1.09    0.75    0.74    8.03    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   29.87   12.33    3.53    1.84    1.46    1.18    1.12    0.78    0.77
   15 111    35    40     1    67.4    62.1     5.3     0.0    1.49   23.37    0.00    0.47    0.46    1.02    4.09    0.27    0.00   24.96    11.3     3.4    1.79    1.42    1.15    1.09    0.75    0.74    7.00    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   31.96   11.28    3.42    1.81    1.45    1.18    1.12    0.78    0.77
   15 112    36    40     1    66.9    62.2     4.7     0.0    1.56   23.88    0.00    0.48    0.46    1.08    4.65    0.27    0.00   25.38    11.1     3.4    1.79    1.42    1.15    1.09    0.76    0.75    6.13    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   31.51   11.08    3.41    1.82    1.45    1.18    1.12    0.78    0.78
   15 113    37    40     1    66.4    62.2     4.2     0.0    1.63   24.34    0.00    0.48    0.47    1.14    5.25    0.27    0.00   25.77    10.8     3.4    1.79    1.42    1.16    1.10    0.76    0.75    5.38    0.00    0.04    0.03    0.03    0.02    0.03    0.03    0.03   31.15   10.83    3.39    1.82    1.46    1.18    1.12    0.78    0.78
   15 114    38    40     1    66.2    62.3     3.8     0.0    1.70   24.76    0.00    0.48    0.47    1.21    5.57    0.27    0.00   26.34    10.6     3.3    1.79    1.43    1.16    1.10    0.76    0.75    4.80    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.03   31.13   10.61    3.38    1.82    1.46    1.18    1.13    0.79    0.78
   15 115    39    40     1    65.7    62.2     3.5     0.0    1.78   25.13    0.00    0.49    0.47    1.30    6.06    0.27    0.00   26.84    10.3     3.3    1.79    1.43    1.16    1.10    0.77    0.76    4.31    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.03   31.15   10.27    3.36    1.82    1.46    1.19    1.13    0.79    0.78
   15 116    40    40     1    65.2    61.9     3.2     0.0    1.88   25.52    0.00    0.49    0.48    1.40    6.73    0.27    0.00   27.40     9.8     3.3    1.79    1.43    1.16    1.10    0.77    0.76    3.82    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.03   31.22    9.80    3.32    1.82    1.47    1.19    1.13    0.79    0.79
   15 117    41    40     1    64.5    61.6     2.9     0.0    2.00   25.90    0.00    0.49    0.48    1.52    7.55    0.27    0.00   24.83    10.8     3.2    1.79    1.44    1.17    1.11    0.77    0.76    3.29    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   28.11   10.78    3.28    1.82    1.47    1.19    1.14    0.80    0.79
   15 118    42    40     1    63.7    61.1     2.6     0.0    2.14   26.25    0.00    0.49    0.49    1.65    8.41    0.27    0.00   20.07    12.8     3.2    1.79    1.44    1.17    1.11    0.77    0.77    2.75    0.00    0.04    0.03    0.04    0.03    0.03    0.03    0.03   22.82   12.80    3.24    1.82    1.48    1.20    1.14    0.80    0.80
   15 119    43    40     1    63.4    61.0     2.4     0.0    2.29   26.51    0.00    0.49    0.50    1.80    8.89    0.27    0.00   19.99    12.7     3.2    1.78    1.44    1.17    1.11    0.78    0.77    2.38    0.01    0.04    0.03    0.04    0.03    0.03    0.03    0.03   22.37   12.73    3.25    1.81    1.47    1.20    1.14    0.80    0.80
   15 120    44    40     1    63.1    60.9     2.2     0.0    2.43   26.80    0.00    0.49    0.51    1.94    9.31    0.27    0.00   21.09    12.3     3.1    1.76    1.43    1.17    1.11    0.78    0.77    1.99    0.01    0.05    0.04    0.04    0.03    0.03    0.03    0.03   23.09   12.28    3.17    1.80    1.47    1.20    1.14    0.81    0.80
   15 121    45    40     1    62.6    60.6     2.0     0.0    2.58   27.07    0.00    0.49    0.52    2.09    9.98    0.27    0.00    9.01    10.9     6.7    2.67    1.56    1.18    1.11    0.78    0.77    1.63    0.01    0.05    0.04    0.04    0.03    0.03    0.03    0.03   10.64   10.87    6.70    2.71    1.60    1.22    1.14    0.81    0.80
   15 122    46    40     1    62.2    60.4     1.9     0.0    2.70   27.23    0.00    0.49    0.52    2.22   10.42    0.27    0.00    8.22     9.7     6.7    3.15    1.74    1.23    1.13    0.78    0.78    1.45    0.02    0.05    0.04    0.04    0.03    0.03    0.03    0.03    9.68    9.73    6.78    3.19    1.78    1.26    1.16    0.81    0.81
   15 123    47    40     1    61.7    60.0     1.7     0.0    2.81   27.40    0.00    0.49    0.53    2.32   11.07    0.27    0.00    5.80     8.8     7.0    3.63    1.96    1.29    1.15    0.79    0.78    1.23    0.02    0.05    0.04    0.04    0.03    0.03    0.03    0.03    7.03    8.82    7.06    3.67    2.00    1.33    1.19    0.82    0.81
   15 124    48    40     1    60.6    59.0     1.6     0.0    2.94   27.54    0.00    0.49    0.54    2.45   11.84    0.69    0.00    5.76     7.5     6.5    3.83    2.20    1.39    1.19    0.83    0.80    1.02    0.03    0.05    0.04    0.04    0.03    0.03    0.03    0.03    6.78    7.57    6.57    3.87    2.25    1.43    1.22    0.86    0.83
   15 125    49    40     1    59.8    58.3     1.5     0.0    3.13   27.74    0.00    0.49    0.55    2.64   12.83    0.69    0.00    5.53     6.9     6.4    3.90    2.28    1.43    1.20    0.84    0.80    0.76    0.03    0.06    0.05    0.05    0.04    0.04    0.03    0.03    6.30    6.97    6.42    3.95    2.33    1.46    1.24    0.86    0.83
   15 126    50    40     1    58.8    57.3     1.5     0.0    3.37   27.93    0.03    0.49    0.56    2.88   14.04    0.69    0.00    3.24     5.1     6.7    4.54    2.56    1.50    1.22    0.85    0.80    0.53    0.04    0.06    0.05    0.05    0.04    0.04    0.03    0.03    3.78    5.15    6.72    4.59    2.62    1.54    1.26    0.88    0.83
   15 127    51    40     1    57.5    56.0     1.5     0.0    3.64   28.10    0.15    0.49    0.57    3.15   14.82    1.31    0.00    3.04     4.3     5.8    4.47    2.83    1.67    1.30    0.88    0.82    0.42    0.05    0.07    0.06    0.06    0.04    0.04    0.03    0.03    3.46    4.40    5.91    4.52    2.88    1.72    1.34    0.92    0.85
   15 128    52    40     1    56.8    55.3     1.5     0.0    3.93   28.32    0.19    0.49    0.58    3.44   15.53    1.54    0.00    3.25     4.0     5.4    4.36    2.89    1.74    1.33    0.90    0.82    0.36    0.07    0.07    0.06    0.06    0.05    0.05    0.04    0.04    3.61    4.07    5.50    4.42    2.95    1.79    1.38    0.93    0.86
   15 129    53    40     1    56.2    54.6     1.6     0.0    4.24   28.56    0.20    0.49    0.60    3.75   16.39    1.54    0.00    3.18     3.9     5.2    4.30    2.89    1.75    1.34    0.90    0.83    0.30    0.08    0.08    0.06    0.07    0.05    0.05    0.04    0.04    3.49    3.97    5.30    4.37    2.95    1.80    1.39    0.94    0.87
   15 130    54    40     1    55.9    54.2     1.7     0.0    4.54   28.80    0.21    0.49    0.61    4.05   17.05    1.54    0.00    3.31     3.7     5.1    4.25    2.88    1.76    1.34    0.91    0.84    0.27    0.09    0.08    0.07    0.07    0.05    0.05    0.04    0.04    3.58    3.82    5.15    4.31    2.95    1.81    1.40    0.95    0.87
   15 131    55    40     1    55.5    53.8     1.7     0.0    4.81   29.04    0.21    0.49    0.62    4.32   17.66    1.54    0.00    3.63     3.6     4.9    4.17    2.85    1.75    1.34    0.91    0.84    0.24    0.10    0.08    0.07    0.07    0.05    0.05    0.04    0.04    3.87    3.75    5.01    4.24    2.92    1.81    1.40    0.95    0.88
   15 132    56    40     1    55.1    53.4     1.7     0.0    5.10   29.30    0.21    0.49    0.63    4.61   18.39    1.54    0.00    4.03     3.5     4.8    4.07    2.81    1.75    1.34    0.91    0.84    0.22    0.11    0.08    0.07    0.07    0.05    0.05    0.04    0.04    4.25    3.66    4.85    4.14    2.88    1.80    1.40    0.96    0.88
   15 133    57    40     1    54.4    52.6     1.7     0.0    5.43   29.58    0.21    0.49    0.63    4.94   19.41    1.54    0.00    3.22     3.6     4.6    4.01    2.80    1.76    1.35    0.92    0.85    0.20    0.13    0.09    0.07    0.07    0.05    0.06    0.04    0.04    3.42    3.70    4.70    4.09    2.88    1.81    1.41    0.96    0.89
   15 134    58    40     1    53.4    51.6     1.8     0.0    5.78   29.88    0.21    0.49    0.64    5.29   20.75    1.54    0.00    2.96     3.3     4.4    3.92    2.78    1.76    1.36    0.93    0.86    0.20    0.14    0.09    0.07    0.07    0.06    0.06    0.04    0.04    3.16    3.47    4.47    3.99    2.86    1.82    1.42    0.97    0.90
   15 135    59    40     1    52.1    50.3     1.8     0.0    6.14   30.19    0.21    0.49    0.65    5.66   22.32    1.54    0.00    2.57     3.1     4.2    3.79    2.74    1.76    1.36    0.93    0.86    0.19    0.15    0.09    0.08    0.08    0.06    0.06    0.05    0.04    2.77    3.26    4.25    3.87    2.81    1.82    1.42    0.98    0.91
