*Soil Inorganic Nitrogen daily output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 27, 2025 22:35:44

*RUN   1        : 1                         WHAPS048 TUDU1501    1
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         WHAPS048
  
!                                                                                                                                      NO3 (ppm) at soil dep. (cm):                                            NH4 (ppm) at soil dep. (cm):                                            Total Inorganic N @dep(ppm):
!                                                                                                                                       0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS  NAPC  NI#M    NIAD    NITD    NHTD   NURTD    NMNC    NITC    NDNC    NIMC    AMLC   NNMNC    NUCM    NLCC    TDNC    NI1D    NI2D    NI3D    NI4D    NI5D    NI6D    NI7D    NI8D    NI9D    NH1D    NH2D    NH3D    NH4D    NH5D    NH6D    NH7D    NH8D    NH9D    NT1D    NT2D    NT3D    NT4D    NT5D    NT6D    NT7D    NT8D    NT9D    
   15 159    83   120     2    65.7    60.7     5.0     0.0   13.47  118.70    0.27    0.58    0.92   12.90  148.02    3.89    0.00   15.58     6.8     0.1    0.04    0.05    0.44    3.21    2.22    1.87    5.12    0.12    0.06    0.06    0.06    0.06    0.07    0.06    0.05   20.70    6.87    0.14    0.10    0.11    0.50    3.29    2.28    1.92
   15 160    84   120     2    60.3    56.4     3.9     0.0   14.03  119.42    0.27    0.58    0.93   13.46  154.02    3.89    0.00   11.86     4.9     0.3    0.05    0.06    0.43    3.17    2.24    1.88    3.33    0.13    0.07    0.06    0.06    0.06    0.07    0.06    0.05   15.19    4.99    0.37    0.11    0.12    0.49    3.24    2.29    1.93
   15 161    85   120     2    54.8    51.9     2.9     0.0   14.55  120.02    0.27    0.58    0.94   13.98  160.02    3.89    0.00    7.28     3.6     0.3    0.06    0.07    0.43    3.14    2.25    1.89    1.71    0.13    0.07    0.06    0.06    0.06    0.07    0.06    0.05    8.99    3.71    0.41    0.12    0.13    0.49    3.21    2.30    1.94
   15 162    86   120     2    49.3    47.1     2.2     0.0   15.02  120.42    0.27    0.58    0.96   14.45  166.02    3.89    0.00    3.19     2.0     0.3    0.07    0.07    0.42    3.07    2.26    1.90    0.64    0.11    0.07    0.06    0.06    0.06    0.07    0.06    0.05    3.83    2.12    0.37    0.13    0.13    0.48    3.14    2.31    1.95
   15 163    87   120     2    44.1    42.4     1.7     0.0   15.46  120.70    0.27    0.58    0.96   14.89  171.59    3.89    0.00    0.01     0.4     0.2    0.07    0.07    0.38    2.94    2.27    1.91    0.07    0.07    0.06    0.06    0.06    0.06    0.07    0.06    0.05    0.07    0.50    0.27    0.13    0.13    0.44    3.01    2.32    1.96
   15 164    88   120     2    43.2    41.5     1.6     0.0   15.90  120.97    0.27    0.58    0.96   15.32  172.98    3.89    0.00    0.00     0.1     0.2    0.07    0.08    0.36    2.79    2.28    1.92    0.06    0.07    0.06    0.05    0.05    0.06    0.07    0.06    0.05    0.06    0.17    0.21    0.12    0.13    0.41    2.85    2.33    1.97
   15 165    89   120     2    42.6    40.9     1.6     0.0   16.35  121.25    0.27    0.58    0.96   15.77  174.04    3.89    0.00    0.00     0.0     0.1    0.08    0.08    0.34    2.62    2.29    1.93    0.06    0.07    0.05    0.05    0.05    0.06    0.06    0.06    0.05    0.06    0.08    0.16    0.13    0.13    0.39    2.68    2.34    1.98
   15 166    90   120     2    42.1    40.4     1.7     0.0   16.86  121.54    0.27    0.58    0.96   16.28  175.03    3.89    0.00    0.00     0.0     0.0    0.08    0.08    0.32    2.44    2.30    1.94    0.08    0.10    0.05    0.05    0.05    0.06    0.06    0.06    0.05    0.08    0.12    0.09    0.14    0.13    0.37    2.50    2.35    1.99
   15 167    91   120     2    41.6    39.9     1.7     0.0   17.38  121.83    0.27    0.58    0.96   16.80  175.99    3.89    0.00    0.00     0.0     0.0    0.05    0.09    0.30    2.26    2.31    1.95    0.09    0.12    0.06    0.05    0.05    0.06    0.06    0.06    0.05    0.10    0.14    0.09    0.10    0.14    0.36    2.32    2.37    2.00
   15 168    92   120     2    41.1    39.4     1.7     0.0   17.90  122.11    0.27    0.58    0.96   17.32  177.09    3.89    0.00    0.00     0.0     0.0    0.03    0.07    0.29    2.08    2.32    1.96    0.07    0.11    0.05    0.04    0.05    0.05    0.06    0.06    0.05    0.07    0.12    0.08    0.07    0.11    0.34    2.14    2.38    2.01
   15 169    93   120     2    40.5    38.9     1.6     0.0   18.38  122.36    0.27    0.58    0.96   17.80  178.18    3.89    0.00    0.00     0.0     0.0    0.02    0.04    0.27    1.90    2.33    1.96    0.07    0.08    0.04    0.04    0.04    0.05    0.06    0.06    0.05    0.07    0.09    0.06    0.06    0.08    0.32    1.96    2.39    2.02
   15 170    94   120     2    40.0    38.4     1.5     0.0   18.81  122.59    0.27    0.58    0.96   18.23  179.10    3.89    0.00    0.00     0.0     0.0    0.01    0.03    0.25    1.73    2.34    1.97    0.08    0.08    0.04    0.04    0.04    0.05    0.06    0.06    0.05    0.08    0.09    0.05    0.05    0.06    0.30    1.79    2.40    2.03
   15 171    95   120     2    39.4    38.0     1.4     0.0   19.18  122.79    0.27    0.58    0.96   18.61  180.05    3.89    0.00    0.00     0.0     0.0    0.01    0.02    0.21    1.58    2.35    1.98    0.05    0.06    0.03    0.03    0.03    0.05    0.05    0.06    0.05    0.05    0.07    0.04    0.04    0.05    0.26    1.63    2.40    2.03
   15 172    96   120     2    38.8    37.5     1.4     0.0   19.55  122.97    0.27    0.58    0.96   18.97  180.96    3.89    0.00    0.00     0.0     0.0    0.01    0.01    0.18    1.42    2.36    1.99    0.05    0.05    0.03    0.03    0.03    0.04    0.05    0.06    0.05    0.05    0.05    0.03    0.04    0.04    0.22    1.47    2.41    2.04
   15 173    97   120     2    38.4    37.1     1.3     0.0   19.89  123.15    0.27    0.58    0.96   19.32  181.77    3.89    0.00    0.00     0.0     0.0    0.01    0.01    0.15    1.27    2.36    2.00    0.05    0.05    0.03    0.03    0.03    0.04    0.05    0.05    0.05    0.05    0.05    0.03    0.03    0.04    0.19    1.31    2.42    2.05
   15 174    98   120     2    38.0    36.7     1.3     0.0   20.25  123.32    0.27    0.58    0.96   19.67  182.48    3.89    0.00    0.00     0.0     0.0    0.01    0.01    0.13    1.13    2.37    2.00    0.06    0.06    0.03    0.03    0.03    0.04    0.05    0.05    0.05    0.07    0.06    0.03    0.03    0.03    0.16    1.17    2.43    2.05
   15 175    99   120     2    37.5    36.3     1.3     0.0   20.59  123.49    0.27    0.58    0.96   20.02  183.16    4.03    0.00    0.00     0.0     0.0    0.00    0.01    0.10    0.96    2.36    2.03    0.05    0.06    0.03    0.03    0.03    0.04    0.04    0.05    0.05    0.05    0.06    0.03    0.03    0.03    0.14    1.00    2.42    2.08
   15 176   100   120     2    37.2    35.9     1.3     0.0   20.96  123.66    0.27    0.58    0.96   20.38  183.80    4.09    0.00    0.00     0.0     0.0    0.00    0.01    0.09    0.84    2.36    2.04    0.05    0.05    0.03    0.03    0.03    0.04    0.04    0.05    0.05    0.05    0.05    0.03    0.03    0.03    0.12    0.88    2.42    2.09
   15 177   101   120     2    37.0    35.7     1.3     0.0   21.34  123.83    0.27    0.58    0.96   20.76  184.39    4.09    0.00    0.00     0.0     0.0    0.00    0.01    0.07    0.74    2.37    2.05    0.05    0.05    0.03    0.03    0.03    0.04    0.04    0.05    0.05    0.05    0.05    0.03    0.03    0.03    0.11    0.78    2.42    2.09
   15 178   102   120     2    36.9    35.6     1.3     0.0   21.74  124.01    0.27    0.58    0.96   21.16  184.92    4.09    0.00    0.00     0.0     0.0    0.01    0.01    0.07    0.65    2.38    2.05    0.05    0.06    0.03    0.03    0.03    0.04    0.04    0.05    0.05    0.05    0.06    0.03    0.04    0.04    0.10    0.69    2.43    2.10
   15 179   103   120     2    36.8    35.5     1.3     0.0   22.15  124.21    0.27    0.58    0.96   21.57  185.40    4.09    0.00    0.00     0.0     0.0    0.01    0.01    0.06    0.58    2.39    2.06    0.05    0.06    0.03    0.03    0.03    0.04    0.04    0.05    0.05    0.06    0.07    0.04    0.04    0.04    0.10    0.62    2.44    2.11
   15 180   104   120     2    36.8    35.4     1.4     0.0   22.60  124.41    0.27    0.58    0.96   22.02  185.85    4.09    0.00    0.00     0.0     0.0    0.01    0.01    0.05    0.51    2.39    2.07    0.07    0.07    0.04    0.04    0.03    0.04    0.04    0.05    0.05    0.07    0.08    0.04    0.04    0.04    0.09    0.56    2.45    2.12
   15 181   105   120     2    36.8    35.4     1.5     0.0   23.08  124.65    0.27    0.58    0.96   22.50  186.28    4.09    0.00    0.01     0.0     0.0    0.01    0.01    0.05    0.46    2.40    2.08    0.08    0.08    0.04    0.04    0.04    0.04    0.05    0.05    0.05    0.09    0.09    0.05    0.05    0.05    0.09    0.50    2.46    2.13
   15 182   106   120     2    37.0    35.4     1.5     0.0   23.60  124.92    0.27    0.58    0.96   23.02  186.67    4.09    0.00    0.02     0.0     0.0    0.01    0.01    0.05    0.41    2.41    2.09    0.10    0.09    0.05    0.04    0.04    0.04    0.05    0.06    0.05    0.12    0.10    0.05    0.06    0.06    0.09    0.46    2.47    2.14
   15 183   107   120     3    37.2    35.5     1.6     0.0   24.13  125.22    0.27    0.58    0.96   23.56  187.02    4.09    0.00    0.04     0.0     0.0    0.02    0.02    0.05    0.37    2.42    2.10    0.11    0.10    0.05    0.05    0.05    0.05    0.05    0.06    0.05    0.15    0.12    0.06    0.07    0.06    0.10    0.42    2.48    2.15
   15 184   108   120     3    37.4    35.7     1.7     0.0   24.67  125.56    0.27    0.58    0.96   24.09  187.34    4.09    0.00    0.06     0.0     0.0    0.02    0.02    0.05    0.34    2.44    2.11    0.12    0.10    0.06    0.05    0.05    0.05    0.05    0.06    0.05    0.18    0.14    0.07    0.08    0.07    0.10    0.39    2.49    2.17
   15 185   109   120     3    37.6    35.9     1.7     0.0   25.22  125.94    0.27    0.58    0.96   24.64  187.62    4.09    0.00    0.09     0.1     0.0    0.03    0.03    0.06    0.32    2.45    2.12    0.12    0.11    0.06    0.05    0.05    0.05    0.05    0.06    0.06    0.21    0.16    0.08    0.09    0.08    0.11    0.37    2.51    2.18
   15 186   110   120     3    37.9    36.2     1.8     0.0   25.77  126.37    0.27    0.58    0.97   25.20  187.88    4.09    0.00    0.11     0.1     0.0    0.04    0.04    0.07    0.30    2.46    2.14    0.12    0.11    0.06    0.06    0.05    0.05    0.06    0.06    0.06    0.24    0.18    0.10    0.10    0.09    0.12    0.35    2.52    2.19
   15 187   111   120     3    38.3    36.5     1.8     0.0   26.33  126.83    0.27    0.58    0.97   25.76  188.11    4.09    0.00    0.14     0.1     0.0    0.05    0.05    0.07    0.29    2.47    2.15    0.12    0.10    0.06    0.06    0.05    0.05    0.06    0.06    0.06    0.26    0.20    0.11    0.11    0.10    0.13    0.34    2.53    2.21
   15 188   112   120     3    38.6    36.8     1.8     0.0   26.87  127.30    0.27    0.58    0.97   26.30  188.31    4.09    0.00    0.16     0.1     0.1    0.06    0.06    0.08    0.28    2.49    2.16    0.12    0.10    0.06    0.05    0.05    0.05    0.06    0.06    0.06    0.28    0.23    0.12    0.12    0.11    0.14    0.34    2.55    2.22
   15 189   113   120     3    38.9    37.1     1.8     0.0   27.45  127.80    0.27    0.58    0.97   26.87  188.55    4.09    0.00    0.13     0.2     0.1    0.08    0.07    0.09    0.27    2.50    2.18    0.13    0.09    0.06    0.05    0.05    0.05    0.06    0.06    0.06    0.26    0.25    0.13    0.13    0.13    0.15    0.33    2.56    2.24
   15 190   114   120     3    39.1    37.4     1.7     0.0   28.00  128.25    0.27    0.58    0.97   27.42  188.88    4.09    0.00    0.00     0.2     0.1    0.09    0.08    0.10    0.27    2.52    2.19    0.10    0.09    0.06    0.05    0.05    0.05    0.06    0.06    0.06    0.11    0.27    0.14    0.14    0.14    0.16    0.33    2.58    2.25
   15 191   115   120     3    39.4    37.7     1.7     0.0   28.48  128.65    0.27    0.58    0.97   27.91  189.12    4.09    0.00    0.00     0.2     0.1    0.10    0.09    0.11    0.27    2.53    2.20    0.09    0.09    0.06    0.05    0.05    0.05    0.06    0.06    0.06    0.09    0.29    0.15    0.15    0.14    0.16    0.32    2.59    2.26
   15 192   116   120     3    39.6    37.9     1.7     0.0   28.89  129.00    0.27    0.58    0.97   28.32  189.32    4.09    0.00    0.01     0.2     0.1    0.10    0.10    0.12    0.26    2.54    2.21    0.08    0.09    0.06    0.05    0.05    0.05    0.06    0.06    0.06    0.09    0.30    0.16    0.16    0.15    0.17    0.32    2.60    2.27
   15 193   117   120     3    39.8    38.1     1.7     0.0   29.26  129.34    0.27    0.58    0.97   28.69  189.48    4.09    0.00    0.02     0.2     0.1    0.11    0.11    0.12    0.26    2.55    2.23    0.10    0.09    0.06    0.05    0.05    0.05    0.06    0.06    0.06    0.12    0.31    0.16    0.16    0.15    0.17    0.31    2.61    2.28
   15 194   118   120     3    40.0    38.3     1.7     0.0   29.59  129.66    0.27    0.58    0.98   29.01  189.59    4.09    0.00    0.04     0.2     0.1    0.12    0.11    0.13    0.26    2.56    2.24    0.11    0.08    0.06    0.05    0.05    0.05    0.05    0.06    0.06    0.15    0.31    0.17    0.17    0.16    0.18    0.31    2.62    2.29
   15 195   119   120     3    40.2    38.6     1.6     0.0   29.91  129.98    0.27    0.58    0.98   29.33  189.70    4.09    0.00    0.06     0.2     0.1    0.13    0.12    0.13    0.26    2.57    2.25    0.11    0.08    0.05    0.05    0.05    0.05    0.05    0.06    0.06    0.17    0.32    0.17    0.17    0.16    0.18    0.31    2.63    2.30
   15 196   120   120     3    40.5    38.8     1.6     0.0   30.25  130.32    0.27    0.58    0.98   29.67  189.79    4.09    0.00    0.08     0.3     0.1    0.13    0.13    0.14    0.26    2.57    2.26    0.12    0.08    0.05    0.04    0.04    0.04    0.05    0.06    0.06    0.20    0.33    0.18    0.18    0.17    0.19    0.31    2.63    2.31
   15 197   121   120     3    40.7    39.1     1.6     0.0   30.61  130.68    0.27    0.58    0.98   30.04  189.88    4.09    0.00    0.11     0.3     0.1    0.14    0.14    0.15    0.26    2.58    2.27    0.13    0.07    0.05    0.04    0.04    0.04    0.05    0.06    0.06    0.23    0.35    0.19    0.19    0.18    0.19    0.31    2.64    2.33
   15 198   122   120     3    41.0    39.4     1.6     0.0   30.98  131.05    0.27    0.58    0.98   30.40  189.95    4.09    0.00    0.14     0.3     0.2    0.15    0.14    0.16    0.27    2.60    2.28    0.13    0.07    0.05    0.04    0.04    0.04    0.05    0.06    0.06    0.26    0.36    0.20    0.19    0.19    0.20    0.32    2.66    2.34
   15 199   123   120     3    41.3    39.8     1.6     0.0   31.34  131.44    0.27    0.58    0.99   30.77  190.01    4.09    0.00    0.16     0.3     0.2    0.16    0.15    0.17    0.28    2.61    2.29    0.13    0.07    0.05    0.04    0.04    0.04    0.05    0.06    0.06    0.29    0.37    0.21    0.20    0.19    0.21    0.32    2.67    2.35
   15 200   124   120     3    41.6    40.1     1.5     0.0   31.71  131.83    0.27    0.58    0.99   31.13  190.05    4.09    0.00    0.19     0.3     0.2    0.17    0.16    0.18    0.28    2.62    2.31    0.13    0.06    0.04    0.04    0.04    0.04    0.05    0.06    0.06    0.32    0.38    0.22    0.21    0.20    0.21    0.33    2.68    2.36
   15 201   125   120     3    42.0    40.5     1.5     0.0   32.07  132.21    0.27    0.58    0.99   31.50  190.10    4.09    0.00    0.22     0.3     0.2    0.18    0.17    0.19    0.29    2.63    2.32    0.12    0.06    0.04    0.03    0.03    0.04    0.04    0.06    0.06    0.34    0.39    0.23    0.22    0.21    0.22    0.34    2.69    2.38
   15 202   126   120     3    42.3    40.8     1.5     0.0   32.43  132.60    0.27    0.58    0.99   31.86  190.14    4.09    0.00    0.24     0.3     0.2    0.19    0.18    0.19    0.30    2.64    2.33    0.12    0.05    0.04    0.03    0.03    0.03    0.04    0.06    0.06    0.36    0.39    0.24    0.23    0.22    0.23    0.34    2.70    2.39
   15 203   127   120     3    42.6    41.2     1.5     0.0   32.79  132.98    0.27    0.58    1.00   32.22  190.17    4.09    0.00    0.27     0.4     0.2    0.20    0.19    0.20    0.31    2.66    2.35    0.11    0.05    0.04    0.03    0.03    0.03    0.04    0.06    0.06    0.38    0.40    0.25    0.23    0.22    0.24    0.35    2.72    2.40
   15 204   128   120     3    42.9    41.5     1.4     0.0   33.15  133.35    0.27    0.58    1.00   32.57  190.21    4.09    0.00    0.29     0.4     0.2    0.21    0.20    0.21    0.32    2.67    2.36    0.11    0.05    0.04    0.03    0.03    0.03    0.04    0.06    0.06    0.40    0.41    0.26    0.24    0.23    0.24    0.36    2.73    2.42
   15 205   129   120     3    43.2    41.8     1.4     0.0   33.50  133.72    0.27    0.58    1.00   32.93  190.24    4.09    0.00    0.31     0.4     0.2    0.22    0.21    0.22    0.33    2.68    2.37    0.11    0.05    0.03    0.03    0.03    0.03    0.04    0.06    0.06    0.42    0.42    0.27    0.25    0.24    0.25    0.37    2.74    2.43
   15 206   130   120     3    43.6    42.2     1.4     0.0   33.85  134.08    0.27    0.58    1.00   33.27  190.27    4.09    0.00    0.34     0.4     0.2    0.23    0.22    0.23    0.34    2.69    2.39    0.11    0.04    0.03    0.03    0.03    0.03    0.03    0.06    0.06    0.45    0.43    0.28    0.26    0.25    0.26    0.37    2.76    2.45
   15 207   131   120     3    43.8    42.5     1.4     0.0   34.17  134.42    0.27    0.58    1.00   33.60  190.30    4.09    0.00    0.36     0.4     0.3    0.24    0.23    0.24    0.35    2.71    2.40    0.11    0.04    0.03    0.03    0.03    0.03    0.03    0.06    0.06    0.47    0.44    0.28    0.26    0.25    0.26    0.38    2.77    2.46
   15 208   132   120     3    44.1    42.7     1.4     0.0   34.47  134.73    0.27    0.58    1.01   33.90  190.33    4.09    0.00    0.38     0.4     0.3    0.24    0.23    0.24    0.35    2.72    2.41    0.10    0.04    0.03    0.03    0.03    0.02    0.03    0.06    0.06    0.48    0.45    0.29    0.27    0.26    0.27    0.39    2.78    2.47
   15 209   133   120     3    44.4    43.0     1.4     0.0   34.76  135.02    0.27    0.58    1.01   34.18  190.37    4.09    0.00    0.39     0.4     0.3    0.25    0.24    0.25    0.36    2.73    2.42    0.11    0.04    0.03    0.02    0.03    0.02    0.03    0.06    0.06    0.51    0.45    0.30    0.28    0.26    0.27    0.39    2.79    2.48
   15 210   134   120     3    44.6    43.2     1.4     0.0   35.03  135.29    0.27    0.58    1.01   34.46  190.42    4.09    0.00    0.40     0.4     0.3    0.26    0.24    0.25    0.36    2.74    2.43    0.12    0.04    0.03    0.02    0.02    0.02    0.03    0.06    0.06    0.52    0.46    0.30    0.28    0.27    0.28    0.40    2.80    2.49
